member_type,rideable_type,month,day_of_week,hour,rIde_length_bucket,total_rides,avg_ride_length
member,electric_bike,Mar,Wednesday,11,120+ mins,3,183
member,electric_bike,Mar,Monday,19,120+ mins,3,162.3333333
member,electric_bike,Apr,Tuesday,14,120+ mins,3,146
member,electric_bike,Apr,Monday,13,120+ mins,3,184.6666667
member,electric_bike,Apr,Sunday,16,120+ mins,3,252.6666667
member,electric_bike,Apr,Monday,11,120+ mins,3,198.6666667
member,electric_bike,Apr,Friday,15,120+ mins,3,187.6666667
member,electric_bike,Apr,Friday,19,120+ mins,3,188.3333333
member,electric_bike,Apr,Saturday,6,120+ mins,3,436.3333333
member,electric_bike,Apr,Sunday,18,120+ mins,3,186.6666667
member,electric_bike,Apr,Sunday,15,120+ mins,3,286
member,electric_bike,Apr,Friday,12,120+ mins,3,243.6666667
member,electric_bike,Apr,Sunday,12,120+ mins,3,370
member,electric_bike,Apr,Tuesday,15,120+ mins,3,278.3333333
member,electric_bike,Apr,Thursday,6,120+ mins,3,264.6666667
member,electric_bike,Apr,Saturday,14,120+ mins,3,182.6666667
member,electric_bike,May,Thursday,19,120+ mins,3,198.3333333
member,electric_bike,May,Tuesday,6,120+ mins,3,359.3333333
member,electric_bike,May,Wednesday,16,120+ mins,3,177.6666667
member,electric_bike,May,Monday,18,120+ mins,3,215.6666667
member,electric_bike,May,Monday,12,120+ mins,3,190
member,electric_bike,May,Wednesday,6,120+ mins,3,454
member,electric_bike,May,Friday,19,120+ mins,3,142.6666667
member,electric_bike,May,Friday,13,120+ mins,3,244.3333333
member,electric_bike,May,Thursday,14,120+ mins,3,293.6666667
member,electric_bike,May,Saturday,0,120+ mins,3,200
member,electric_bike,May,Thursday,10,120+ mins,3,189.6666667
member,electric_bike,May,Sunday,11,120+ mins,3,206.3333333
member,electric_bike,May,Friday,11,120+ mins,3,169.6666667
member,electric_bike,Jun,Monday,12,120+ mins,3,172
member,electric_bike,Jun,Wednesday,6,120+ mins,3,464
member,electric_bike,Jun,Tuesday,13,120+ mins,3,187.3333333
member,electric_bike,Jun,Sunday,10,120+ mins,3,272
member,electric_bike,Jun,Thursday,6,120+ mins,3,355.6666667
member,electric_bike,Jun,Friday,20,120+ mins,3,149.3333333
member,electric_bike,Jun,Saturday,13,120+ mins,3,281.3333333
member,electric_bike,Jun,Monday,17,120+ mins,3,162
member,electric_bike,Jun,Thursday,12,120+ mins,3,234.3333333
member,electric_bike,Jun,Friday,13,120+ mins,3,186
member,electric_bike,Jun,Tuesday,11,120+ mins,3,137
member,electric_bike,Jun,Friday,11,120+ mins,3,142.3333333
member,electric_bike,Jun,Saturday,18,120+ mins,3,145.3333333
member,electric_bike,Jun,Tuesday,10,120+ mins,3,169.3333333
member,electric_bike,Jun,Sunday,17,120+ mins,3,212.6666667
member,electric_bike,Jun,Thursday,15,120+ mins,3,173.6666667
member,electric_bike,Jun,Wednesday,14,120+ mins,3,158.3333333
member,electric_bike,Jun,Tuesday,17,120+ mins,3,260.6666667
member,electric_bike,Jun,Thursday,13,120+ mins,3,139
member,electric_bike,Jun,Friday,10,120+ mins,3,140.3333333
member,electric_bike,Jun,Saturday,14,120+ mins,3,145.3333333
member,electric_bike,Jul,Thursday,11,120+ mins,3,188
member,electric_bike,Jul,Saturday,11,120+ mins,3,233
member,electric_bike,Jul,Tuesday,8,120+ mins,3,224.6666667
member,electric_bike,Jul,Saturday,8,120+ mins,3,250.3333333
member,electric_bike,Jul,Tuesday,11,120+ mins,3,192.3333333
member,electric_bike,Jul,Wednesday,13,120+ mins,3,153.6666667
member,electric_bike,Jul,Monday,21,120+ mins,3,157.6666667
member,electric_bike,Jul,Friday,10,120+ mins,3,161.6666667
member,electric_bike,Jul,Friday,22,120+ mins,3,157
member,electric_bike,Jul,Tuesday,15,120+ mins,3,152
member,electric_bike,Jul,Wednesday,22,120+ mins,3,136
member,electric_bike,Jul,Sunday,11,120+ mins,3,154.3333333
member,electric_bike,Jul,Wednesday,10,120+ mins,3,206
member,electric_bike,Jul,Tuesday,10,120+ mins,3,172.6666667
member,electric_bike,Jul,Wednesday,19,120+ mins,3,196
member,electric_bike,Aug,Thursday,13,120+ mins,3,131.6666667
member,electric_bike,Aug,Saturday,0,120+ mins,3,191
member,electric_bike,Aug,Thursday,11,120+ mins,3,154.6666667
member,electric_bike,Aug,Friday,8,120+ mins,3,146
member,electric_bike,Aug,Monday,16,120+ mins,3,192
member,electric_bike,Aug,Tuesday,17,120+ mins,3,153
member,electric_bike,Aug,Wednesday,12,120+ mins,3,168.3333333
member,electric_bike,Aug,Sunday,15,120+ mins,3,252.6666667
member,electric_bike,Aug,Tuesday,16,120+ mins,3,208.6666667
member,electric_bike,Aug,Friday,21,120+ mins,3,187
member,electric_bike,Aug,Monday,12,120+ mins,3,209.6666667
member,electric_bike,Aug,Sunday,8,120+ mins,3,153
member,electric_bike,Aug,Thursday,12,120+ mins,3,175
member,electric_bike,Aug,Tuesday,19,120+ mins,3,139.6666667
member,electric_bike,Aug,Thursday,6,120+ mins,3,279
member,electric_bike,Aug,Saturday,18,120+ mins,3,299.3333333
member,electric_bike,Aug,Sunday,22,120+ mins,3,159
member,electric_bike,Aug,Wednesday,18,120+ mins,3,250.6666667
member,electric_bike,Sep,Wednesday,19,120+ mins,3,149.3333333
member,electric_bike,Sep,Friday,12,120+ mins,3,212
member,electric_bike,Sep,Wednesday,9,120+ mins,3,177
member,electric_bike,Sep,Tuesday,18,120+ mins,3,178
member,electric_bike,Sep,Saturday,7,120+ mins,3,259.6666667
member,electric_bike,Sep,Monday,13,120+ mins,3,230.6666667
member,electric_bike,Sep,Sunday,14,120+ mins,3,199.3333333
member,electric_bike,Sep,Tuesday,10,120+ mins,3,202.3333333
member,electric_bike,Sep,Tuesday,12,120+ mins,3,127.3333333
member,electric_bike,Sep,Saturday,20,120+ mins,3,141.6666667
member,electric_bike,Sep,Wednesday,23,120+ mins,3,155.3333333
member,electric_bike,Sep,Friday,19,120+ mins,3,193.6666667
member,electric_bike,Sep,Saturday,12,120+ mins,3,212.6666667
member,electric_bike,Sep,Thursday,12,120+ mins,3,143.3333333
member,electric_bike,Sep,Tuesday,20,120+ mins,3,201.3333333
member,classic_bike,Oct,Saturday,12,120+ mins,3,150
member,classic_bike,Oct,Wednesday,17,120+ mins,3,612.6666667
member,classic_bike,Oct,Monday,6,120+ mins,3,251.6666667
member,classic_bike,Oct,Thursday,15,120+ mins,3,906.6666667
member,classic_bike,Oct,Sunday,12,120+ mins,3,527.3333333
member,classic_bike,Oct,Friday,8,120+ mins,3,186.3333333
member,classic_bike,Oct,Wednesday,7,120+ mins,3,528
member,classic_bike,Oct,Friday,6,120+ mins,3,265.3333333
member,classic_bike,Oct,Sunday,0,120+ mins,3,482
member,classic_bike,Oct,Thursday,17,120+ mins,3,967.3333333
member,classic_bike,Oct,Wednesday,16,120+ mins,3,513
member,classic_bike,Oct,Wednesday,9,120+ mins,3,205
member,classic_bike,Oct,Tuesday,6,120+ mins,3,335
member,classic_bike,Oct,Tuesday,17,120+ mins,3,447.3333333
member,classic_bike,Oct,Friday,21,120+ mins,3,646.6666667
member,classic_bike,Oct,Tuesday,10,120+ mins,3,320.6666667
member,classic_bike,Oct,Friday,17,120+ mins,3,829
member,classic_bike,Oct,Tuesday,13,120+ mins,3,222.3333333
member,classic_bike,Sep,Monday,19,120+ mins,3,728.3333333
member,classic_bike,Nov,Tuesday,5,120+ mins,3,398
member,classic_bike,Nov,Saturday,12,120+ mins,3,514
member,classic_bike,Nov,Wednesday,11,120+ mins,3,240.6666667
member,classic_bike,Nov,Saturday,15,120+ mins,3,816.6666667
member,classic_bike,Nov,Thursday,23,120+ mins,3,599.3333333
member,classic_bike,Nov,Wednesday,6,120+ mins,3,408.3333333
member,classic_bike,Nov,Saturday,19,120+ mins,3,888.3333333
member,classic_bike,Nov,Friday,19,120+ mins,3,949
member,classic_bike,Nov,Tuesday,13,120+ mins,3,163
member,classic_bike,Nov,Saturday,20,120+ mins,3,1034.333333
member,classic_bike,Nov,Saturday,18,120+ mins,3,598
member,classic_bike,Dec,Thursday,8,120+ mins,3,263
member,classic_bike,Dec,Tuesday,16,120+ mins,3,695.3333333
member,classic_bike,Jan,Tuesday,19,120+ mins,3,809
member,classic_bike,Jan,Wednesday,9,120+ mins,3,299.6666667
member,classic_bike,Jan,Wednesday,12,120+ mins,3,205.6666667
member,classic_bike,Feb,Wednesday,8,120+ mins,3,304
member,classic_bike,Feb,Tuesday,6,120+ mins,3,184
member,classic_bike,Mar,Friday,11,120+ mins,3,384
member,classic_bike,Mar,Saturday,16,120+ mins,3,617.6666667
member,classic_bike,Mar,Tuesday,17,120+ mins,3,396
member,classic_bike,Mar,Friday,13,120+ mins,3,237.3333333
member,classic_bike,Mar,Sunday,11,120+ mins,3,281.6666667
member,classic_bike,Apr,Saturday,17,120+ mins,3,1006.333333
member,classic_bike,Apr,Tuesday,16,120+ mins,3,488.6666667
member,classic_bike,May,Saturday,0,120+ mins,3,480.6666667
member,classic_bike,May,Friday,18,120+ mins,3,136.3333333
member,classic_bike,May,Saturday,16,120+ mins,3,514.6666667
member,classic_bike,May,Tuesday,17,120+ mins,3,658.6666667
member,classic_bike,May,Sunday,11,120+ mins,3,222.6666667
member,classic_bike,May,Saturday,15,120+ mins,3,622
member,classic_bike,May,Wednesday,17,120+ mins,3,129.6666667
member,classic_bike,May,Sunday,19,120+ mins,3,783.3333333
member,classic_bike,May,Saturday,18,120+ mins,3,195
member,classic_bike,May,Sunday,6,120+ mins,3,481.3333333
member,classic_bike,May,Saturday,10,120+ mins,3,192.3333333
member,classic_bike,May,Monday,6,120+ mins,3,199.3333333
member,classic_bike,May,Sunday,12,120+ mins,3,234.3333333
member,classic_bike,May,Saturday,13,120+ mins,3,159.6666667
member,classic_bike,May,Friday,9,120+ mins,3,260
member,classic_bike,May,Thursday,6,120+ mins,3,367.6666667
member,classic_bike,May,Sunday,15,120+ mins,3,150.3333333
member,classic_bike,Jun,Wednesday,11,120+ mins,3,222
member,classic_bike,Jun,Friday,20,120+ mins,3,642.3333333
member,classic_bike,Jun,Monday,16,120+ mins,3,174.6666667
member,classic_bike,Jun,Sunday,10,120+ mins,3,151.3333333
member,classic_bike,Jun,Sunday,13,120+ mins,3,169
member,classic_bike,Jun,Wednesday,20,120+ mins,3,534.3333333
member,classic_bike,Jun,Friday,19,120+ mins,3,270.6666667
member,classic_bike,Jun,Sunday,8,120+ mins,3,595.3333333
member,classic_bike,Jun,Wednesday,9,120+ mins,3,373
member,classic_bike,Jun,Wednesday,19,120+ mins,3,360
member,classic_bike,Jun,Friday,14,120+ mins,3,508.3333333
member,classic_bike,Jun,Thursday,16,120+ mins,3,565.6666667
member,classic_bike,Jun,Friday,18,120+ mins,3,472
member,classic_bike,Jun,Friday,7,120+ mins,3,301.6666667
member,classic_bike,Jul,Wednesday,9,120+ mins,3,292.6666667
member,classic_bike,Jul,Sunday,20,120+ mins,3,597.3333333
member,classic_bike,Jul,Saturday,20,120+ mins,3,677.6666667
member,classic_bike,Jul,Friday,21,120+ mins,3,805.6666667
member,classic_bike,Jul,Tuesday,16,120+ mins,3,453.6666667
member,classic_bike,Jul,Saturday,18,120+ mins,3,170
member,classic_bike,Jul,Friday,15,120+ mins,3,1129
member,classic_bike,Jul,Sunday,17,120+ mins,3,464.6666667
member,classic_bike,Jul,Wednesday,5,120+ mins,3,236
member,classic_bike,Jul,Thursday,21,120+ mins,3,705
member,classic_bike,Jul,Saturday,12,120+ mins,3,226
member,classic_bike,Jul,Monday,6,120+ mins,3,785.6666667
member,classic_bike,Jul,Thursday,17,120+ mins,3,264
member,classic_bike,Jul,Saturday,21,120+ mins,3,913.3333333
member,classic_bike,Jul,Friday,12,120+ mins,3,176
member,classic_bike,Jul,Thursday,19,120+ mins,3,392.3333333
member,classic_bike,Jul,Saturday,11,120+ mins,3,130.3333333
member,classic_bike,Jul,Tuesday,17,120+ mins,3,138.3333333
member,classic_bike,Jul,Saturday,19,120+ mins,3,702.3333333
member,classic_bike,Jul,Sunday,7,120+ mins,3,259.3333333
member,classic_bike,Jul,Monday,15,120+ mins,3,1038
member,classic_bike,Jul,Wednesday,22,120+ mins,3,717.6666667
member,classic_bike,Jul,Thursday,5,120+ mins,3,465
member,classic_bike,Aug,Thursday,15,120+ mins,3,441.6666667
member,classic_bike,Aug,Friday,8,120+ mins,3,170.3333333
member,classic_bike,Aug,Saturday,12,120+ mins,3,143
member,classic_bike,Aug,Tuesday,6,120+ mins,3,226.3333333
member,classic_bike,Aug,Friday,14,120+ mins,3,165.3333333
member,classic_bike,Aug,Thursday,12,120+ mins,3,291.6666667
member,classic_bike,Aug,Monday,12,120+ mins,3,384.6666667
member,classic_bike,Aug,Sunday,6,120+ mins,3,200.3333333
member,classic_bike,Aug,Saturday,8,120+ mins,3,362
member,classic_bike,Aug,Thursday,16,120+ mins,3,355
member,classic_bike,Sep,Sunday,12,120+ mins,3,884
member,classic_bike,Sep,Friday,10,120+ mins,3,215.3333333
member,classic_bike,Sep,Thursday,10,120+ mins,3,586
member,classic_bike,Sep,Friday,12,120+ mins,3,149
member,classic_bike,Sep,Tuesday,17,120+ mins,3,416.6666667
member,classic_bike,Sep,Tuesday,9,120+ mins,3,301.6666667
member,classic_bike,Sep,Sunday,9,120+ mins,3,155
member,classic_bike,Sep,Sunday,8,120+ mins,3,156.6666667
member,classic_bike,Sep,Saturday,13,120+ mins,3,210
member,classic_bike,Sep,Wednesday,11,120+ mins,3,225.3333333
member,classic_bike,Sep,Friday,8,120+ mins,3,288.6666667
member,classic_bike,Sep,Friday,13,120+ mins,3,154
member,classic_bike,Sep,Sunday,16,120+ mins,3,125.3333333
member,classic_bike,Sep,Wednesday,12,120+ mins,3,572
member,classic_bike,Sep,Thursday,15,120+ mins,3,485.3333333
member,classic_bike,Sep,Thursday,18,120+ mins,3,147
member,classic_bike,Sep,Tuesday,23,120+ mins,3,308.3333333
member,classic_bike,Sep,Wednesday,6,120+ mins,3,271.3333333
member,classic_bike,Sep,Sunday,15,120+ mins,3,469
member,classic_bike,Sep,Saturday,1,120+ mins,3,460
member,classic_bike,Sep,Monday,5,120+ mins,3,264
casual,electric_bike,Oct,Tuesday,11,120+ mins,3,157.6666667
casual,electric_bike,Oct,Sunday,12,120+ mins,3,135.6666667
casual,electric_bike,Oct,Tuesday,15,120+ mins,3,170.6666667
casual,electric_bike,Oct,Wednesday,10,120+ mins,3,133.6666667
casual,electric_bike,Oct,Friday,15,120+ mins,3,124
casual,electric_bike,Oct,Wednesday,13,120+ mins,3,124.3333333
casual,electric_bike,Oct,Monday,14,120+ mins,3,144.3333333
casual,electric_bike,Oct,Wednesday,16,120+ mins,3,157
casual,electric_bike,Oct,Monday,10,120+ mins,3,130.3333333
casual,electric_bike,Oct,Monday,11,120+ mins,3,156
casual,electric_bike,Oct,Saturday,0,120+ mins,3,137.3333333
casual,electric_bike,Oct,Tuesday,20,120+ mins,3,135.3333333
casual,electric_bike,Oct,Tuesday,16,120+ mins,3,290.6666667
casual,electric_bike,Nov,Sunday,12,120+ mins,3,136.6666667
casual,electric_bike,Nov,Sunday,10,120+ mins,3,137.6666667
casual,electric_bike,Nov,Friday,13,120+ mins,3,129.6666667
casual,electric_bike,Nov,Saturday,7,120+ mins,3,434.3333333
casual,electric_bike,Mar,Sunday,13,120+ mins,3,134.6666667
casual,electric_bike,Mar,Saturday,13,120+ mins,3,148
casual,electric_bike,Mar,Sunday,1,120+ mins,3,129.6666667
casual,electric_bike,Mar,Tuesday,10,120+ mins,3,123.3333333
casual,electric_bike,Mar,Saturday,9,120+ mins,3,153.6666667
casual,electric_bike,Apr,Sunday,10,120+ mins,3,164
casual,electric_bike,Apr,Saturday,13,120+ mins,3,170
casual,electric_bike,Apr,Sunday,13,120+ mins,3,130.3333333
casual,electric_bike,May,Thursday,15,120+ mins,3,168
casual,electric_bike,May,Tuesday,17,120+ mins,3,176
casual,electric_bike,May,Sunday,13,120+ mins,3,147
casual,electric_bike,May,Friday,15,120+ mins,3,175.6666667
casual,electric_bike,May,Friday,11,120+ mins,3,136.6666667
casual,electric_bike,May,Wednesday,10,120+ mins,3,265
casual,electric_bike,May,Saturday,17,120+ mins,3,125.6666667
casual,electric_bike,May,Friday,12,120+ mins,3,165
casual,electric_bike,Jun,Saturday,19,120+ mins,3,143
casual,electric_bike,Jun,Sunday,19,120+ mins,3,127.3333333
casual,electric_bike,Jun,Tuesday,15,120+ mins,3,148.3333333
casual,electric_bike,Jun,Wednesday,15,120+ mins,3,138.6666667
casual,electric_bike,Jun,Friday,22,120+ mins,3,144.3333333
casual,electric_bike,Jun,Wednesday,10,120+ mins,3,138.3333333
casual,electric_bike,Jun,Thursday,9,120+ mins,3,126.3333333
casual,electric_bike,Jun,Sunday,18,120+ mins,3,258
casual,electric_bike,Jun,Friday,17,120+ mins,3,162
casual,electric_bike,Jun,Saturday,14,120+ mins,3,147.6666667
casual,electric_bike,Jun,Tuesday,16,120+ mins,3,281.6666667
casual,electric_bike,Jun,Wednesday,9,120+ mins,3,155.6666667
casual,electric_bike,Jun,Tuesday,14,120+ mins,3,179.3333333
casual,electric_bike,Jun,Wednesday,17,120+ mins,3,250
casual,electric_bike,Jun,Saturday,3,120+ mins,3,140
casual,electric_bike,Jun,Friday,9,120+ mins,3,286
casual,electric_bike,Jun,Saturday,18,120+ mins,3,145
casual,electric_bike,Jul,Saturday,15,120+ mins,3,135.3333333
casual,electric_bike,Jul,Sunday,18,120+ mins,3,167
casual,electric_bike,Jul,Friday,21,120+ mins,3,196.6666667
casual,electric_bike,Jul,Sunday,15,120+ mins,3,145.3333333
casual,electric_bike,Jul,Thursday,17,120+ mins,3,139.3333333
casual,electric_bike,Jul,Friday,8,120+ mins,3,176
casual,electric_bike,Jul,Tuesday,10,120+ mins,3,137.3333333
casual,electric_bike,Jul,Saturday,14,120+ mins,3,150
casual,electric_bike,Jul,Wednesday,9,120+ mins,3,260
casual,electric_bike,Jul,Monday,4,120+ mins,3,196.6666667
casual,electric_bike,Jul,Monday,20,120+ mins,3,142
casual,electric_bike,Jul,Monday,18,120+ mins,3,147.6666667
casual,electric_bike,Jul,Friday,11,120+ mins,3,126
casual,electric_bike,Jul,Wednesday,20,120+ mins,3,238
casual,electric_bike,Jul,Saturday,23,120+ mins,3,145
casual,electric_bike,Jul,Tuesday,1,120+ mins,3,138.6666667
casual,electric_bike,Aug,Wednesday,9,120+ mins,3,128.6666667
casual,electric_bike,Aug,Tuesday,19,120+ mins,3,219.6666667
casual,electric_bike,Aug,Tuesday,11,120+ mins,3,229.3333333
casual,electric_bike,Aug,Thursday,11,120+ mins,3,135.6666667
casual,electric_bike,Aug,Saturday,9,120+ mins,3,150
casual,electric_bike,Aug,Monday,19,120+ mins,3,133.3333333
casual,electric_bike,Aug,Tuesday,15,120+ mins,3,146.3333333
casual,electric_bike,Aug,Wednesday,11,120+ mins,3,152.3333333
casual,electric_bike,Aug,Friday,22,120+ mins,3,122.6666667
casual,electric_bike,Aug,Tuesday,16,120+ mins,3,171.3333333
casual,electric_bike,Aug,Wednesday,8,120+ mins,3,148
casual,electric_bike,Aug,Saturday,1,120+ mins,3,154.3333333
casual,electric_bike,Aug,Wednesday,15,120+ mins,3,133.6666667
casual,electric_bike,Aug,Saturday,7,120+ mins,3,144.3333333
casual,electric_bike,Aug,Wednesday,19,120+ mins,3,163.6666667
casual,electric_bike,Aug,Saturday,0,120+ mins,3,136.3333333
casual,electric_bike,Sep,Thursday,14,120+ mins,3,153.3333333
casual,electric_bike,Sep,Thursday,15,120+ mins,3,133
casual,electric_bike,Sep,Sunday,8,120+ mins,3,134.3333333
casual,electric_bike,Sep,Monday,1,120+ mins,3,129.6666667
casual,electric_bike,Sep,Saturday,21,120+ mins,3,165
casual,electric_bike,Sep,Friday,17,120+ mins,3,155.6666667
casual,electric_bike,Sep,Wednesday,9,120+ mins,3,132
casual,electric_bike,Sep,Thursday,12,120+ mins,3,130.6666667
casual,electric_bike,Sep,Monday,19,120+ mins,3,141.6666667
casual,electric_bike,Sep,Tuesday,18,120+ mins,3,243.6666667
casual,electric_bike,Sep,Friday,18,120+ mins,3,144
casual,classic_bike,Oct,Sunday,23,120+ mins,3,350.3333333
casual,classic_bike,Oct,Monday,6,120+ mins,3,394
casual,classic_bike,Oct,Friday,1,120+ mins,3,657.3333333
casual,classic_bike,Oct,Thursday,0,120+ mins,3,582
casual,classic_bike,Oct,Tuesday,23,120+ mins,3,616
casual,classic_bike,Oct,Thursday,23,120+ mins,3,787
casual,classic_bike,Oct,Thursday,21,120+ mins,3,814.3333333
casual,classic_bike,Oct,Saturday,23,120+ mins,3,224
casual,classic_bike,Oct,Friday,22,120+ mins,3,354.6666667
casual,classic_bike,Oct,Saturday,2,120+ mins,3,428
casual,classic_bike,Oct,Friday,23,120+ mins,3,128.6666667
casual,classic_bike,Nov,Tuesday,8,120+ mins,3,311.6666667
casual,classic_bike,Nov,Tuesday,16,120+ mins,3,143.6666667
casual,classic_bike,Nov,Thursday,14,120+ mins,3,143.3333333
casual,classic_bike,Nov,Thursday,15,120+ mins,3,570
casual,classic_bike,Nov,Tuesday,12,120+ mins,3,162.3333333
casual,classic_bike,Nov,Tuesday,10,120+ mins,3,309
casual,classic_bike,Nov,Thursday,16,120+ mins,3,167
casual,classic_bike,Nov,Friday,22,120+ mins,3,784.3333333
casual,classic_bike,Nov,Thursday,9,120+ mins,3,225.3333333
casual,classic_bike,Nov,Sunday,17,120+ mins,3,529.3333333
casual,classic_bike,Nov,Saturday,23,120+ mins,3,836
casual,classic_bike,Nov,Saturday,2,120+ mins,3,428.6666667
casual,classic_bike,Nov,Wednesday,19,120+ mins,3,163
casual,classic_bike,Nov,Saturday,3,120+ mins,3,1043.666667
casual,classic_bike,Dec,Sunday,20,120+ mins,3,366.3333333
casual,classic_bike,Dec,Saturday,9,120+ mins,3,173.6666667
